time,District,Party,Mandates,Percentage,validVotesPercentage,Votes
06/10/2019 23:55,Beja,PTP,0,0.11,0.12,73
06/10/2019 23:55,Braga,PS,8,36.4,38.25,169468
06/10/2019 23:55,Braga,PPD/PSD,8,34.08,35.81,158652
06/10/2019 23:55,Braga,B.E.,2,8.88,9.33,41331
06/10/2019 23:55,Braga,CDS-PP,1,4.11,4.32,19127
06/10/2019 23:55,Braga,PCP-PEV,0,3.96,4.16,18443
06/10/2019 23:55,Braga,PAN,0,2.56,2.69,11934
06/10/2019 23:55,Braga,IL,0,0.82,0.86,3804
06/10/2019 23:55,Braga,R.I.R.,0,0.75,0.78,3469
06/10/2019 23:55,Braga,CH,0,0.68,0.72,3177
06/10/2019 23:55,Braga,L,0,0.68,0.72,3179
06/10/2019 23:55,Braga,PCTP/MRPP,0,0.5,0.52,2318
06/10/2019 23:55,Braga,A,0,0.47,0.49,2182
06/10/2019 23:55,Braga,NC,0,0.22,0.23,1017
06/10/2019 23:55,Braga,MPT,0,0.21,0.23,1000
06/10/2019 23:55,Braga,PNR,0,0.19,0.19,862
06/10/2019 23:55,Braga,PDR,0,0.13,0.14,620
06/10/2019 23:55,Braga,MAS,0,0.12,0.12,544
06/10/2019 23:55,Braga,PURP,0,0.12,0.12,549
06/10/2019 23:55,Braga,PTP,0,0.11,0.12,522
06/10/2019 23:55,Braga,JPP,0,0.09,0.09,411
06/10/2019 23:55,Braga,PPM,0,0.09,0.1,428
06/10/2019 23:55,Bragança,PPD/PSD,2,40.78,42.61,25909
06/10/2019 23:55,Bragança,PS,1,36.54,38.18,23215
06/10/2019 23:55,Bragança,B.E.,0,6.03,6.3,3833
06/10/2019 23:55,Bragança,CDS-PP,0,4.46,4.66,2831
06/10/2019 23:55,Bragança,PCP-PEV,0,2.12,2.22,1347
06/10/2019 23:55,Bragança,PAN,0,1.31,1.37,831
06/10/2019 23:55,Bragança,CH,0,0.84,0.88,533
06/10/2019 23:55,Bragança,R.I.R.,0,0.57,0.59,360
06/10/2019 23:55,Bragança,A,0,0.49,0.51,309
06/10/2019 23:55,Bragança,PCTP/MRPP,0,0.49,0.51,313
06/10/2019 23:55,Bragança,IL,0,0.43,0.45,271
06/10/2019 23:55,Bragança,L,0,0.42,0.44,270
06/10/2019 23:55,Bragança,PURP,0,0.29,0.3,184
06/10/2019 23:55,Bragança,PNR,0,0.27,0.28,172
06/10/2019 23:55,Bragança,NC,0,0.22,0.23,137
06/10/2019 23:55,Bragança,PDR,0,0.19,0.2,121
06/10/2019 23:55,Bragança,PTP,0,0.16,0.17,101
06/10/2019 23:55,Bragança,PPM,0,0.12,0.12,75
06/10/2019 23:55,Castelo Branco,PS,3,40.88,42.93,38302
06/10/2019 23:55,Castelo Branco,PPD/PSD,1,26.33,27.66,24674
06/10/2019 23:55,Castelo Branco,B.E.,0,11.05,11.6,10352
06/10/2019 23:55,Castelo Branco,PCP-PEV,0,4.75,4.99,4451
06/10/2019 23:55,Castelo Branco,CDS-PP,0,3.71,3.9,3479
06/10/2019 23:55,Castelo Branco,PAN,0,2.38,2.5,2231
06/10/2019 23:55,Castelo Branco,CH,0,1.27,1.33,1187
06/10/2019 23:55,Castelo Branco,L,0,0.89,0.93,834
06/10/2019 23:55,Castelo Branco,A,0,0.76,0.8,715
06/10/2019 23:55,Castelo Branco,PCTP/MRPP,0,0.74,0.78,694
06/10/2019 23:55,Castelo Branco,IL,0,0.58,0.61,543
06/10/2019 23:55,Castelo Branco,R.I.R.,0,0.58,0.61,541
06/10/2019 23:55,Castelo Branco,PURP,0,0.29,0.31,273
06/10/2019 23:55,Castelo Branco,PNR,0,0.26,0.28,246
06/10/2019 23:55,Castelo Branco,MPT,0,0.24,0.25,226
06/10/2019 23:55,Castelo Branco,PPM,0,0.2,0.21,183
06/10/2019 23:55,Castelo Branco,PTP,0,0.17,0.18,157
06/10/2019 23:55,Castelo Branco,PDR,0,0.13,0.14,125
06/10/2019 23:55,Coimbra,PS,5,39.02,41.19,79590
06/10/2019 23:55,Coimbra,PPD/PSD,3,26.61,28.09,54279
06/10/2019 23:55,Coimbra,B.E.,1,11.18,11.8,22808
06/10/2019 23:55,Coimbra,PCP-PEV,0,5.59,5.9,11402
06/10/2019 23:55,Coimbra,CDS-PP,0,3.48,3.68,7103
06/10/2019 23:55,Coimbra,PAN,0,2.63,2.77,5355
06/10/2019 23:55,Coimbra,A,0,1.03,1.09,2106
06/10/2019 23:55,Coimbra,L,0,0.94,1,1926
06/10/2019 23:55,Coimbra,CH,0,0.9,0.95,1836
06/10/2019 23:55,Coimbra,IL,0,0.82,0.87,1676
06/10/2019 23:55,Coimbra,R.I.R.,0,0.57,0.6,1154
06/10/2019 23:55,Coimbra,PCTP/MRPP,0,0.51,0.53,1031
06/10/2019 23:55,Coimbra,PNR,0,0.31,0.32,623
06/10/2019 23:55,Coimbra,NC,0,0.22,0.23,441
06/10/2019 23:55,Coimbra,PDR,0,0.22,0.23,453
06/10/2019 23:55,Coimbra,MPT,0,0.2,0.22,417
06/10/2019 23:55,Coimbra,PURP,0,0.2,0.21,402
06/10/2019 23:55,Coimbra,MAS,0,0.12,0.13,251
06/10/2019 23:55,Coimbra,PPM,0,0.12,0.13,245
06/10/2019 23:55,Coimbra,JPP,0,0.07,0.08,149
06/10/2019 23:55,Évora,PS,2,38.33,39.79,28371
06/10/2019 23:55,Évora,PCP-PEV,1,18.89,19.61,13980
06/10/2019 23:55,Évora,PPD/PSD,0,17.48,18.14,12937
06/10/2019 23:55,Évora,B.E.,0,8.95,9.29,6624
06/10/2019 23:55,Évora,CDS-PP,0,3.42,3.56,2535
06/10/2019 23:55,Évora,CH,0,2.22,2.31,1645
06/10/2019 23:55,Évora,PAN,0,1.95,2.03,1446
06/10/2019 23:55,Évora,PCTP/MRPP,0,1.25,1.29,922
06/10/2019 23:55,Évora,L,0,0.68,0.71,503
06/10/2019 23:55,Évora,IL,0,0.66,0.69,490
06/10/2019 23:55,Évora,A,0,0.62,0.64,459
06/10/2019 23:55,Évora,R.I.R.,0,0.45,0.47,334
06/10/2019 23:55,Évora,NC,0,0.42,0.44,311
06/10/2019 23:55,Évora,PNR,0,0.24,0.25,179
06/10/2019 23:55,Évora,PURP,0,0.21,0.22,154
06/10/2019 23:55,Évora,MPT,0,0.19,0.2,143
06/10/2019 23:55,Évora,PPM,0,0.15,0.16,114
06/10/2019 23:55,Évora,PTP,0,0.11,0.12,82
06/10/2019 23:55,Évora,PDR,0,0.09,0.1,70
06/10/2019 23:55,Faro,PS,5,36.75,38.53,63469
06/10/2019 23:55,Faro,PPD/PSD,3,22.3,23.38,38516
06/10/2019 23:55,Faro,B.E.,1,12.31,12.9,21255
06/10/2019 23:55,Faro,PCP-PEV,0,7.05,7.39,12180
06/10/2019 23:55,Faro,PAN,0,4.77,5,8238
06/10/2019 23:55,Faro,CDS-PP,0,3.81,3.99,6572
06/10/2019 23:55,Faro,CH,0,2.14,2.24,3690
06/10/2019 23:55,Faro,L,0,0.99,1.03,1704
06/10/2019 23:55,Faro,PCTP/MRPP,0,0.88,0.92,1513
06/10/2019 23:55,Faro,IL,0,0.82,0.86,1424
06/10/2019 23:55,Faro,A,0,0.76,0.8,1310
06/10/2019 23:55,Faro,R.I.R.,0,0.6,0.63,1035
06/10/2019 23:55,Faro,MPT,0,0.43,0.45,740
06/10/2019 23:55,Faro,NC,0,0.42,0.44,733
06/10/2019 23:55,Faro,PNR,0,0.42,0.44,729
06/10/2019 23:55,Faro,PURP,0,0.29,0.3,499
06/10/2019 23:55,Faro,PPM,0,0.24,0.25,408
06/10/2019 23:55,Faro,PDR,0,0.21,0.22,359
06/10/2019 23:55,Faro,PTP,0,0.21,0.22,356
06/10/2019 23:55,Guarda,PS,2,37.55,39.66,28783
06/10/2019 23:55,Guarda,PPD/PSD,1,34.37,36.3,26343
06/10/2019 23:55,Guarda,B.E.,0,7.81,8.25,5990
06/10/2019 23:55,Guarda,CDS-PP,0,4.99,5.27,3823
06/10/2019 23:55,Guarda,PCP-PEV,0,2.99,3.16,2295
06/10/2019 23:55,Guarda,PAN,0,1.6,1.69,1223
06/10/2019 23:55,Guarda,CH,0,1.48,1.56,1135
06/10/2019 23:55,Guarda,IL,0,0.6,0.64,461
06/10/2019 23:55,Guarda,R.I.R.,0,0.6,0.63,458
06/10/2019 23:55,Guarda,A,0,0.53,0.56,406
06/10/2019 23:55,Guarda,L,0,0.49,0.51,373
06/10/2019 23:55,Guarda,PCTP/MRPP,0,0.47,0.5,363
06/10/2019 23:55,Guarda,PNR,0,0.22,0.23,165
06/10/2019 23:55,Guarda,PTP,0,0.22,0.24,171
06/10/2019 23:55,Guarda,PURP,0,0.2,0.21,154
06/10/2019 23:55,Guarda,MPT,0,0.16,0.17,122
06/10/2019 23:55,Guarda,NC,0,0.15,0.16,118
06/10/2019 23:55,Guarda,PDR,0,0.13,0.14,103
06/10/2019 23:55,Guarda,PPM,0,0.1,0.11,80
06/10/2019 23:55,Leiria,PPD/PSD,5,33.52,35.65,74961
06/10/2019 23:55,Leiria,PS,4,31.07,33.04,69482
06/10/2019 23:55,Leiria,B.E.,1,9.36,9.95,20925
06/10/2019 23:55,Leiria,CDS-PP,0,5.32,5.66,11905
06/10/2019 23:55,Leiria,PCP-PEV,0,4.26,4.54,9537
06/10/2019 23:55,Leiria,PAN,0,2.87,3.05,6413
06/10/2019 23:55,Leiria,CH,0,1.49,1.58,3321
06/10/2019 23:55,Leiria,A,0,0.98,1.04,2183
06/10/2019 23:55,Leiria,IL,0,0.92,0.98,2054
06/10/2019 23:55,Leiria,L,0,0.92,0.98,2053
06/10/2019 23:55,Leiria,R.I.R.,0,0.74,0.79,1653
06/10/2019 23:55,Leiria,PCTP/MRPP,0,0.73,0.78,1631
06/10/2019 23:55,Leiria,MPT,0,0.3,0.32,667
06/10/2019 23:55,Leiria,PNR,0,0.28,0.3,622
06/10/2019 23:55,Leiria,NC,0,0.26,0.28,583
06/10/2019 23:55,Leiria,PDR,0,0.24,0.26,546
06/10/2019 23:55,Leiria,PPM,0,0.22,0.23,492
06/10/2019 23:55,Leiria,PURP,0,0.22,0.23,486
06/10/2019 23:55,Leiria,PTP,0,0.17,0.18,380
06/10/2019 23:55,Leiria,JPP,0,0.1,0.1,217
06/10/2019 23:55,Leiria,MAS,0,0.07,0.08,167
06/10/2019 23:55,Lisboa,PS,17,36.94,38.33,393729
06/10/2019 23:55,Lisboa,PPD/PSD,10,22.37,23.22,238503
06/10/2019 23:55,Lisboa,B.E.,4,9.76,10.13,104055
06/10/2019 23:55,Lisboa,PCP-PEV,3,7.86,8.16,83806
06/10/2019 23:55,Lisboa,PAN,2,4.43,4.59,47205
06/10/2019 23:55,Lisboa,CDS-PP,2,4.34,4.51,46304
06/10/2019 23:55,Lisboa,IL,1,2.39,2.48,25528
06/10/2019 23:55,Lisboa,L,0,2.04,2.12,21790
06/10/2019 23:55,Lisboa,CH,0,2.02,2.1,21538
06/10/2019 23:55,Lisboa,A,0,1.26,1.31,13462
06/10/2019 23:55,Lisboa,PCTP/MRPP,0,0.82,0.85,8748
06/10/2019 23:55,Lisboa,PNR,0,0.44,0.46,4726
06/10/2019 23:55,Lisboa,R.I.R.,0,0.42,0.43,4436
06/10/2019 23:55,Lisboa,MPT,0,0.25,0.26,2708
06/10/2019 23:55,Lisboa,NC,0,0.25,0.26,2621
06/10/2019 23:55,Lisboa,PURP,0,0.19,0.2,2026
06/10/2019 23:55,Lisboa,PPM,0,0.18,0.19,1918
06/10/2019 23:55,Lisboa,PDR,0,0.17,0.18,1848
06/10/2019 23:55,Lisboa,MAS,0,0.11,0.12,1209
06/10/2019 23:55,Lisboa,PTP,0,0.11,0.11,1153
06/10/2019 23:55,Madeira,PPD/PSD,3,37.15,38.03,48231
06/10/2019 23:55,Madeira,PS,3,33.41,34.2,43373
06/10/2019 23:55,Madeira,CDS-PP,0,6.05,6.19,7852
06/10/2019 23:55,Madeira,JPP,0,5.49,5.62,7125
06/10/2019 23:55,Madeira,B.E.,0,5.24,5.37,6806
06/10/2019 23:55,Madeira,PCP-PEV,0,2.08,2.13,2702
06/10/2019 23:55,Madeira,PAN,0,1.82,1.86,2361
06/10/2019 23:55,Madeira,PTP,0,0.91,0.93,1185
06/10/2019 23:55,Madeira,R.I.R.,0,0.91,0.93,1185
06/10/2019 23:55,Madeira,IL,0,0.71,0.73,922
06/10/2019 23:55,Madeira,CH,0,0.7,0.72,911
06/10/2019 23:55,Madeira,PURP,0,0.62,0.63,801
06/10/2019 23:55,Madeira,PCTP/MRPP,0,0.61,0.62,790
06/10/2019 23:55,Madeira,A,0,0.49,0.5,630
06/10/2019 23:55,Madeira,L,0,0.37,0.38,480
06/10/2019 23:55,Madeira,MPT,0,0.36,0.37,465
06/10/2019 23:55,Madeira,PDR,0,0.34,0.35,443
06/10/2019 23:55,Madeira,PNR,0,0.16,0.16,202
06/10/2019 23:55,Madeira,NC,0,0.14,0.15,188
06/10/2019 23:55,Madeira,PPM,0,0.14,0.14,180
06/10/2019 23:55,Portalegre,PS,2,44.73,46.72,22909
06/10/2019 23:55,Portalegre,PPD/PSD,0,20.08,20.97,10284
06/10/2019 23:55,Portalegre,PCP-PEV,0,10.46,10.92,5356
06/10/2019 23:55,Portalegre,B.E.,0,8.1,8.46,4146
06/10/2019 23:55,Portalegre,CDS-PP,0,3.82,3.99,1955
06/10/2019 23:55,Portalegre,CH,0,2.74,2.86,1401
06/10/2019 23:55,Portalegre,PAN,0,1.66,1.74,852
06/10/2019 23:55,Portalegre,PCTP/MRPP,0,1.21,1.27,622
06/10/2019 23:55,Portalegre,L,0,0.56,0.59,287
06/10/2019 23:55,Portalegre,A,0,0.52,0.54,267
06/10/2019 23:55,Portalegre,IL,0,0.5,0.52,255
06/10/2019 23:55,Portalegre,R.I.R.,0,0.41,0.43,209
06/10/2019 23:55,Portalegre,PNR,0,0.31,0.32,158
06/10/2019 23:55,Portalegre,PURP,0,0.22,0.23,115
06/10/2019 23:55,Portalegre,MPT,0,0.18,0.19,94
06/10/2019 23:55,Portalegre,PDR,0,0.13,0.13,65
06/10/2019 23:55,Portalegre,PTP,0,0.12,0.12,61
06/10/2019 23:55,Porto,PS,17,36.65,38.14,342496
06/10/2019 23:55,Porto,PPD/PSD,15,31.16,32.43,291183
06/10/2019 23:55,Porto,B.E.,4,10.12,10.53,94553
06/10/2019 23:55,Porto,PCP-PEV,2,4.8,5,44859
06/10/2019 23:55,Porto,PAN,1,3.46,3.6,32328
06/10/2019 23:55,Porto,CDS-PP,1,3.34,3.47,31181
06/10/2019 23:55,Porto,IL,0,1.52,1.58,14221
06/10/2019 23:55,Porto,R.I.R.,0,1.13,1.17,10545
06/10/2019 23:55,Porto,L,0,0.96,1,8952
06/10/2019 23:55,Porto,CH,0,0.61,0.64,5708
06/10/2019 23:55,Porto,PCTP/MRPP,0,0.54,0.56,5047
06/10/2019 23:55,Porto,A,0,0.47,0.49,4370
06/10/2019 23:55,Porto,PNR,0,0.21,0.22,1948
06/10/2019 23:55,Porto,PURP,0,0.2,0.21,1899
06/10/2019 23:55,Porto,MPT,0,0.18,0.19,1721
06/10/2019 23:55,Porto,NC,0,0.18,0.18,1656
06/10/2019 23:55,Porto,PDR,0,0.15,0.16,1446
06/10/2019 23:55,Porto,PTP,0,0.15,0.16,1395
06/10/2019 23:55,Porto,JPP,0,0.11,0.12,1074
06/10/2019 23:55,Porto,PPM,0,0.09,0.1,857
06/10/2019 23:55,Porto,MAS,0,0.06,0.06,522
06/10/2019 23:55,Santarém,PS,4,37.13,39.03,76836
06/10/2019 23:55,Santarém,PPD/PSD,3,25.2,26.48,52141
06/10/2019 23:55,Santarém,B.E.,1,10.22,10.74,21141
06/10/2019 23:55,Santarém,PCP-PEV,1,7.57,7.95,15662
06/10/2019 23:55,Santarém,CDS-PP,0,4.73,4.97,9793
06/10/2019 23:55,Santarém,PAN,0,2.59,2.72,5364
06/10/2019 23:55,Santarém,CH,0,2.03,2.14,4210
06/10/2019 23:55,Santarém,L,0,0.86,0.91,1782
06/10/2019 23:55,Santarém,A,0,0.82,0.86,1698
06/10/2019 23:55,Santarém,IL,0,0.78,0.82,1605
06/10/2019 23:55,Santarém,PCTP/MRPP,0,0.69,0.73,1432
06/10/2019 23:55,Santarém,R.I.R.,0,0.61,0.64,1266
06/10/2019 23:55,Santarém,PNR,0,0.4,0.42,834
06/10/2019 23:55,Santarém,NC,0,0.39,0.41,814
06/10/2019 23:55,Santarém,PDR,0,0.29,0.31,605
06/10/2019 23:55,Santarém,PURP,0,0.24,0.25,498
06/10/2019 23:55,Santarém,MPT,0,0.23,0.24,471
06/10/2019 23:55,Santarém,PPM,0,0.23,0.24,468
06/10/2019 23:55,Santarém,PTP,0,0.13,0.13,265
06/10/2019 23:55,Setúbal,PS,5,38.37,39.83,135181
06/10/2019 23:55,Setúbal,PCP-PEV,2,15.26,15.84,53759
06/10/2019 23:55,Setúbal,PPD/PSD,2,14.79,15.36,52125
06/10/2019 23:55,Setúbal,B.E.,1,12.13,12.59,42740
06/10/2019 23:55,Setúbal,PAN,0,4.48,4.65,15774
06/10/2019 23:55,Setúbal,CDS-PP,0,3.02,3.14,10644
06/10/2019 23:55,Setúbal,CH,0,1.96,2.03,6905
06/10/2019 23:55,Setúbal,L,0,1.25,1.3,4400
06/10/2019 23:55,Setúbal,IL,0,1.06,1.1,3740
06/10/2019 23:55,Setúbal,PCTP/MRPP,0,0.9,0.93,3154
06/10/2019 23:55,Setúbal,A,0,0.74,0.77,2611
06/10/2019 23:55,Setúbal,R.I.R.,0,0.55,0.58,1952
06/10/2019 23:55,Setúbal,PNR,0,0.45,0.46,1571
06/10/2019 23:55,Setúbal,MPT,0,0.28,0.3,1002
06/10/2019 23:55,Setúbal,NC,0,0.26,0.27,924
06/10/2019 23:55,Setúbal,PURP,0,0.26,0.27,918
06/10/2019 23:55,Setúbal,PPM,0,0.19,0.19,659
06/10/2019 23:55,Setúbal,PDR,0,0.18,0.19,646
06/10/2019 23:55,Setúbal,PTP,0,0.11,0.11,382
06/10/2019 23:55,Setúbal,MAS,0,0.08,0.09,296
06/10/2019 23:55,Viana do Castelo,PS,3,34.77,36.51,42392
06/10/2019 23:55,Viana do Castelo,PPD/PSD,3,33.79,35.48,41196
06/10/2019 23:55,Viana do Castelo,B.E.,0,8.47,8.89,10320
06/10/2019 23:55,Viana do Castelo,CDS-PP,0,6.21,6.53,7576
06/10/2019 23:55,Viana do Castelo,PCP-PEV,0,3.97,4.17,4839
06/10/2019 23:55,Viana do Castelo,PAN,0,2.36,2.48,2876
06/10/2019 23:55,Viana do Castelo,R.I.R.,0,0.87,0.91,1058
06/10/2019 23:55,Viana do Castelo,CH,0,0.7,0.74,858
06/10/2019 23:55,Viana do Castelo,IL,0,0.57,0.6,692
06/10/2019 23:55,Viana do Castelo,A,0,0.56,0.58,679
06/10/2019 23:55,Viana do Castelo,L,0,0.56,0.59,688
06/10/2019 23:55,Viana do Castelo,PCTP/MRPP,0,0.55,0.58,671
06/10/2019 23:55,Viana do Castelo,JPP,0,0.48,0.51,587
06/10/2019 23:55,Viana do Castelo,PNR,0,0.24,0.25,292
06/10/2019 23:55,Viana do Castelo,PDR,0,0.23,0.24,281
06/10/2019 23:55,Viana do Castelo,NC,0,0.21,0.22,259
06/10/2019 23:55,Viana do Castelo,MPT,0,0.17,0.18,209
06/10/2019 23:55,Viana do Castelo,PPM,0,0.17,0.18,204
06/10/2019 23:55,Viana do Castelo,PTP,0,0.17,0.18,208
06/10/2019 23:55,Viana do Castelo,PURP,0,0.17,0.18,212
06/10/2019 23:55,Vila Real,PPD/PSD,3,39.04,40.94,39143
06/10/2019 23:55,Vila Real,PS,2,37.21,39.02,37306
06/10/2019 23:55,Vila Real,B.E.,0,6.06,6.36,6078
06/10/2019 23:55,Vila Real,CDS-PP,0,4.5,4.72,4510
06/10/2019 23:55,Vila Real,PCP-PEV,0,2.51,2.63,2519
06/10/2019 23:55,Vila Real,PAN,0,1.65,1.73,1651
06/10/2019 23:55,Vila Real,CH,0,0.79,0.83,791
06/10/2019 23:55,Vila Real,A,0,0.7,0.73,700
06/10/2019 23:55,Vila Real,R.I.R.,0,0.65,0.68,648
06/10/2019 23:55,Vila Real,PCTP/MRPP,0,0.58,0.61,579
06/10/2019 23:55,Vila Real,L,0,0.55,0.57,549
06/10/2019 23:55,Vila Real,IL,0,0.42,0.44,425
06/10/2019 23:55,Vila Real,PPM,0,0.19,0.2,188
06/10/2019 23:55,Vila Real,PDR,0,0.18,0.19,185
06/10/2019 23:55,Vila Real,NC,0,0.17,0.18,171
06/10/2019 23:55,Vila Real,PNR,0,0.16,0.17,162
06/10/2019 23:55,Viseu,PPD/PSD,4,36.24,38.1,64373
06/10/2019 23:55,Viseu,PS,4,35.37,37.19,62833
06/10/2019 23:55,Viseu,B.E.,0,7.86,8.26,13956
06/10/2019 23:55,Viseu,CDS-PP,0,5.89,6.19,10462
06/10/2019 23:55,Viseu,PCP-PEV,0,2.3,2.42,4082
06/10/2019 23:55,Viseu,PAN,0,2.13,2.24,3778
06/10/2019 23:55,Viseu,CH,0,0.97,1.02,1721
06/10/2019 23:55,Viseu,R.I.R.,0,0.75,0.79,1336
06/10/2019 23:55,Viseu,A,0,0.68,0.72,1215
06/10/2019 23:55,Viseu,IL,0,0.55,0.58,974
06/10/2019 23:55,Viseu,PCTP/MRPP,0,0.51,0.53,900
06/10/2019 23:55,Viseu,L,0,0.49,0.52,875
06/10/2019 23:55,Viseu,PDR,0,0.26,0.27,457
06/10/2019 23:55,Viseu,PPM,0,0.2,0.21,356
06/10/2019 23:55,Viseu,PURP,0,0.2,0.21,363
06/10/2019 23:55,Viseu,NC,0,0.19,0.2,332
06/10/2019 23:55,Viseu,PNR,0,0.18,0.19,326
06/10/2019 23:55,Viseu,MPT,0,0.14,0.15,256
06/10/2019 23:55,Viseu,PTP,0,0.13,0.14,239
06/10/2019 23:55,Viseu,JPP,0,0.07,0.07,118
07/10/2019 00:00,Território Nacional,PS,100,36.66,38.31,1841762
07/10/2019 00:00,Território Nacional,PPD/PSD,74,28.01,29.27,1407310
07/10/2019 00:00,Território Nacional,B.E.,17,9.67,10.1,485657
07/10/2019 00:00,Território Nacional,PCP-PEV,10,6.36,6.65,319726
07/10/2019 00:00,Território Nacional,CDS-PP,5,4.25,4.44,213621
07/10/2019 00:00,Território Nacional,PAN,3,3.27,3.42,164261
07/10/2019 00:00,Território Nacional,CH,0,1.3,1.36,65383
07/10/2019 00:00,Território Nacional,IL,1,1.27,1.33,63708
07/10/2019 00:00,Território Nacional,L,0,1.08,1.13,54310
07/10/2019 00:00,Território Nacional,A,0,0.77,0.8,38562
07/10/2019 00:00,Território Nacional,R.I.R.,0,0.69,0.72,34430
07/10/2019 00:00,Território Nacional,PCTP/MRPP,0,0.68,0.71,34058
07/10/2019 00:00,Território Nacional,PNR,0,0.3,0.31,15015
07/10/2019 00:00,Território Nacional,MPT,0,0.23,0.24,11471
07/10/2019 00:00,Território Nacional,NC,0,0.22,0.23,11082
07/10/2019 00:00,Território Nacional,JPP,0,0.2,0.21,9945
07/10/2019 00:00,Território Nacional,PURP,0,0.2,0.21,10259
07/10/2019 00:00,Território Nacional,PDR,0,0.18,0.19,9143
07/10/2019 00:00,Território Nacional,PPM,0,0.15,0.16,7769
07/10/2019 00:00,Território Nacional,PTP,0,0.15,0.15,7439
07/10/2019 00:00,Território Nacional,MAS,0,0.06,0.06,3105
07/10/2019 00:00,Açores,PS,3,40.06,42.76,33472
07/10/2019 00:00,Açores,PPD/PSD,2,30.21,32.26,25249
07/10/2019 00:00,Açores,B.E.,0,7.97,8.51,6661
07/10/2019 00:00,Açores,CDS-PP,0,4.8,5.13,4014
07/10/2019 00:00,Açores,PAN,0,2.65,2.83,2215
07/10/2019 00:00,Açores,PCP-PEV,0,2.45,2.61,2045
07/10/2019 00:00,Açores,A,0,0.88,0.94,732
07/10/2019 00:00,Açores,CH,0,0.85,0.91,709
07/10/2019 00:00,Açores,L,0,0.85,0.91,714
07/10/2019 00:00,Açores,IL,0,0.68,0.73,568
07/10/2019 00:00,Açores,PCTP/MRPP,0,0.63,0.67,528
07/10/2019 00:00,Açores,PPM,0,0.5,0.53,418
07/10/2019 00:00,Açores,MPT,0,0.39,0.42,326
07/10/2019 00:00,Açores,PNR,0,0.32,0.34,268
07/10/2019 00:00,Açores,PTP,0,0.17,0.19,145
07/10/2019 00:00,Açores,MAS,0,0.13,0.14,112
07/10/2019 00:00,Açores,PDR,0,0.12,0.13,100
07/10/2019 00:00,Aveiro,PS,7,34.31,36.05,120839
07/10/2019 00:00,Aveiro,PPD/PSD,6,33.55,35.25,118141
07/10/2019 00:00,Aveiro,B.E.,2,9.96,10.46,35068
07/10/2019 00:00,Aveiro,CDS-PP,1,5.69,5.98,20045
07/10/2019 00:00,Aveiro,PCP-PEV,0,3.05,3.2,10738
07/10/2019 00:00,Aveiro,PAN,0,2.96,3.11,10424
07/10/2019 00:00,Aveiro,IL,0,1.02,1.07,3582
07/10/2019 00:00,Aveiro,R.I.R.,0,0.78,0.82,2750
07/10/2019 00:00,Aveiro,CH,0,0.74,0.78,2600
07/10/2019 00:00,Aveiro,L,0,0.68,0.72,2409
07/10/2019 00:00,Aveiro,A,0,0.62,0.65,2178
07/10/2019 00:00,Aveiro,PCTP/MRPP,0,0.54,0.56,1892
07/10/2019 00:00,Aveiro,MPT,0,0.2,0.21,707
07/10/2019 00:00,Aveiro,PNR,0,0.2,0.21,694
07/10/2019 00:00,Aveiro,PURP,0,0.2,0.21,701
07/10/2019 00:00,Aveiro,NC,0,0.18,0.19,623
07/10/2019 00:00,Aveiro,PDR,0,0.16,0.17,561
07/10/2019 00:00,Aveiro,PTP,0,0.16,0.17,559
07/10/2019 00:00,Aveiro,PPM,0,0.11,0.12,387
07/10/2019 00:00,Aveiro,JPP,0,0.07,0.08,264
07/10/2019 00:00,Beja,PS,2,40.71,42.33,26161
07/10/2019 00:00,Beja,PCP-PEV,1,22.8,23.71,14655
07/10/2019 00:00,Beja,PPD/PSD,0,13.29,13.82,8544
07/10/2019 00:00,Beja,B.E.,0,9.08,9.44,5833
07/10/2019 00:00,Beja,CDS-PP,0,2.3,2.39,1480
07/10/2019 00:00,Beja,CH,0,2.04,2.12,1313
07/10/2019 00:00,Beja,PAN,0,1.97,2.05,1269
07/10/2019 00:00,Beja,PCTP/MRPP,0,1.35,1.4,865
07/10/2019 00:00,Beja,L,0,0.62,0.64,397
07/10/2019 00:00,Beja,IL,0,0.43,0.45,279
07/10/2019 00:00,Beja,A,0,0.39,0.41,252
07/10/2019 00:00,Beja,PNR,0,0.31,0.32,200
07/10/2019 00:00,Beja,MPT,0,0.26,0.27,169
07/10/2019 00:00,Beja,NC,0,0.18,0.19,118
07/10/2019 00:00,Beja,PDR,0,0.16,0.16,101
07/10/2019 00:00,Beja,PPM,0,0.15,0.15,95
07/10/2019 00:00,Beja,PTP,0,0.11,0.12,73
07/10/2019 00:00,Braga,PS,8,36.4,38.25,169468
07/10/2019 00:00,Braga,PPD/PSD,8,34.08,35.81,158652
07/10/2019 00:00,Braga,B.E.,2,8.88,9.33,41331
07/10/2019 00:00,Braga,CDS-PP,1,4.11,4.32,19127
07/10/2019 00:00,Braga,PCP-PEV,0,3.96,4.16,18443
07/10/2019 00:00,Braga,PAN,0,2.56,2.69,11934
07/10/2019 00:00,Braga,IL,0,0.82,0.86,3804
07/10/2019 00:00,Braga,R.I.R.,0,0.75,0.78,3469
07/10/2019 00:00,Braga,CH,0,0.68,0.72,3177
07/10/2019 00:00,Braga,L,0,0.68,0.72,3179
07/10/2019 00:00,Braga,PCTP/MRPP,0,0.5,0.52,2318
